itemCode,cityCode
6HXP9N,N8C2QW
F75V4U,L6F5QB
9TBANJ,D7Q4VX
CB5GWR,V2H8SN
F7KIDG,C6F1YP
J6ESVJ,J7M3WB
I3N1X0,H6Y1CB
B5R91E,D9Y6TN
315Z7D,C7J5TA
C3JD3R,C4V8MK
D315ZL,P7C9TN
QGAVTH,N1W8GH
VQAMI9,P8N1XR
KJ0UE7,K7R2HP
7TGWYL,L6F5QB
RJD2F3,H1P6ZQ
QM1N6S,H3K7YM
YCFFSD,Q4N7WD
H8DFG7,T2W6VN
KDPGAZ,L6F5QB
WUFK9I,Q9D4JC
5QKISV,L3V9RM
7G34BO,N1W8GH
EFR544,M2Z8LP
IVGZG1,R4H9LF
E2U8A5,L8Y2FN
MNAF7B,B6K4YH
QIYUZS,V7K1RC
DR1BWY,M7X3KP
EF155G,M2Z8LP
BC26CG,F8Q1RL
W0OHV1,X1T9WD
7XNB53,J7M3WB
W1S41O,Q4N7WD
7LGG5W,C6F1YP
7G5U0T,R4H9LF
7816CN,C4V8MK
UOON1I,H3K7YM
9WO6I6,V7K1RC
0ZZF5M,H6Y1CB
4TXQO6,J2Q5LB
9O56U4,Y8L2KM
9MX394,C7J5TA
1INS6Q,H6Y1CB
CVTAM0,H3K7YM
ZDGULI,M2Z8LP
AD40KI,M2Z8LP
CIS2R2,B6K4YH
G4J8W3,L3V9RM
MUUMQQ,D4X6KC
ZODEAO,N1W8GH
EUPQJW,P5L7QZ
7DQYKC,C4V8MK
RH07EE,M7X3KP
Z41SUT,W9R3KC
EZNCG5,B4P9HZ
OS757X,K7R2HP
JWVD5E,B4P9HZ
1O4FT6,A7K3QX
PR1RVI,Y8L2KM
1XBPTH,N1W8GH
7DFI8W,K7R2HP
47VE0Z,B6K4YH
QIYUZS,D9Y6TN
HL7AZ7,B6K4YH
2GI04V,P7C9TN
ETHP3D,N8C2QW
W0OHV1,G4H6VP
I5MM12,H1P6ZQ
NHZWI5,Q9D4JC
WTTN9T,T6R4PX
5HER8Z,M8V4RB
R6FYS9,T2W6VN
AKD0G7,D9Y6TN
QWFHZK,M2Z8LP
B59U74,W9R3KC
FRDTP4,L3V9RM
MW1OJZ,T6R4PX
GU9SKW,D7Q4VX
7G5U0T,H1P6ZQ
79EWFI,N6T3QF
1RS1ZI,B6K4YH
5CWZKW,F8Q1RL
PH68EG,J2Q5LB
YQ7ARZ,G5P8TX
C3JD3R,D7Q4VX
64KHME,W3T9NP
UFIMS3,B4P9HZ
VNH578,D4X6KC
URG89A,H6Y1CB
AM18T8,B6K4YH
WRSRDR,Q5M7TW
LGU469,Q4N7WD
E8F8J8,K7R2HP
NOYO5U,W3T9NP
B1290S,W9R3KC
FV7HXD,R9T4VN
XCMLKM,B4P9HZ
Q6VB4N,M2Z8LP
UHKEY2,P8N1XR
M2RR9P,B6K4YH
IFVH5T,N1W8GH
SXGLN9,G5P8TX
LF3TTE,J7M3WB
VI0K7Y,M7X3KP
GCHBH5,C7J5TA
NS2RCB,Y1V7DM
K4Y0UK,R4H9LF
HX02P9,D4X6KC
UERSZW,B6K4YH
YL7ZZ5,D9Y6TN
XQ56F1,T2W6VN
UQJF2Z,V2H8SN
4I3VML,X1T9WD
F6ZIYO,W9R3KC
C4PYTT,W9R3KC
2DAG9G,T6R4PX
FN1AF4,V7K1RC
BBDQ7L,K9F2MD
WPSPK5,J7M3WB
UUOIGF,R9T4VN
RHN29B,V7K1RC
DXKZ8N,J7M3WB
DZBA8Q,V2H8SN
MNAF7B,D4X6KC
MJ14XO,Y8L2KM
1UZ2AS,D7Q4VX
4ZMI99,G4H6VP
D1TFUP,Q4N7WD
4F8HHY,K9F2MD
IV3P6G,Y1V7DM
O0GGZM,L6F5QB
O2UMEH,X1T9WD
AA70S7,M8V4RB
Z99DCQ,B4P9HZ
C7PYXL,P8N1XR
YQGQ45,Q4N7WD
UULFV4,J7M3WB
8DNQSS,G5P8TX
UFIMS3,X1T9WD
8EEZS3,T1K5QW
V0POWN,K2T8MH
WTIP5U,X3N7LD
RUNZ8P,K7R2HP
Q4HGJG,V7K1RC
C9ZOGU,M2Z8LP
77FXV9,M2Z8LP
9GVOG1,C7J5TA
EV3L7G,Y1V7DM
ZEM2VH,T2W6VN
GP9GR5,V2H8SN
C3CH1A,K2T8MH
ZHHISF,P5L7QZ
4M75N6,L6F5QB
4YEZRS,L6F5QB
CPNYUO,F3M8XW
ESFE03,T6R4PX
MTMZLV,G4H6VP
5PO0ZD,T2W6VN
KD1R1X,T6R4PX
7ITX98,X3N7LD
RW6HML,C4V8MK
IDRNO7,A7K3QX
3G5XA3,Q4N7WD
47VE0Z,R1W7XD
XSK2MD,D7Q4VX
DFR0FK,W9R3KC
8JT15T,N6T3QF
P2TJ9E,K2T8MH
Z5JSPZ,T2W6VN
0SOP2R,P5L7QZ
6JQQMJ,K7R2HP
TU6IFE,P5L7QZ
4YBR02,V2H8SN
0NYT7T,R1W7XD
IXSJI7,X8P2KF
1S2GQK,B4P9HZ
F0UHDU,M8V4RB
7U5PX8,L8Y2FN
KD1R1X,Y1V7DM
QE57OZ,P7C9TN
CYQO4X,W3T9NP
KUZBNQ,X3N7LD
50XID8,C4V8MK
8CUEM3,V2H8SN
APU0HG,V2H8SN
TCX5VV,T6R4PX
4OT190,G4H6VP
6389EY,W9R3KC
3LQFW6,D9Y6TN
B0V2JV,N6T3QF
ZW23U0,M2Z8LP
BJ6CW0,F8Q1RL
SEGKXS,Q9D4JC
ETHP3D,Q9D4JC
0H08HI,R4H9LF
HM01C2,X3N7LD
8H2RPR,C6F1YP
R1HIQW,F3M8XW
88ZAKG,B6K4YH
BBDQ7L,G4H6VP
3C36L6,H1P6ZQ
LC4QBL,C6F1YP
U8KFVL,P8N1XR
122YA9,N8C2QW
2J77PN,W3T9NP
B3AXRC,N6T3QF
Q49G1Y,K2T8MH
V0YY68,N8C2QW
1337TF,V2H8SN
SWNC2L,D4X6KC
HZ1BNJ,V7K1RC
NKIJDD,D4X6KC
KJLXMS,Y8L2KM
6LCMTP,M2Z8LP
HOYIDE,L8Y2FN
WIDI4O,T2W6VN
4TCUKF,M8V4RB
J23Q53,K7R2HP
SP70V2,P7C9TN
48UL9X,G5P8TX
XBY6LC,R1W7XD
1SX5QV,B6K4YH
4ZKRXV,H1P6ZQ
F3IEH2,R9T4VN
4IEL2G,H1P6ZQ
NOFPG5,F3M8XW
5P1118,G4H6VP
F39VZE,Q4N7WD
V0POWN,L6F5QB
V0KN1R,P8N1XR
RPDDWI,P7C9TN
4LQNNI,G5P8TX
3D1FLO,Q4N7WD
NBNTV0,P8N1XR
FSDTH3,W3T9NP
PYERTD,C7J5TA
YYQ8H1,L8Y2FN
YUNXWI,X1T9WD
P06ELT,Y8L2KM
RBGG30,B4P9HZ
UZJUWT,N8C2QW
QYISKE,B6K4YH
BH8V1L,T1K5QW
96EPK6,H1P6ZQ
WBAVO4,R9T4VN
1QXQJQ,P5L7QZ
JR8JV7,F3M8XW
6A85BN,C4V8MK
2SFYLF,C6F1YP
3PKHP7,Q4N7WD
MUUNL2,Q5M7TW
4OT190,Q9D4JC
USR3UL,T2W6VN
9U1PHX,Q9D4JC
GFFNYU,J2Q5LB
3XRY4B,M2Z8LP
AJ0D89,X8P2KF
7FYTA8,T1K5QW
M5HS2T,M8V4RB
HP6P1X,J2Q5LB
ZXKGVW,L3V9RM
KEK2CK,M7X3KP
D2HUK7,M2Z8LP
479MTP,X3N7LD
YEZD6C,Q9D4JC
7TGWYL,W9R3KC
RPKZJK,P8N1XR
FYJMVS,D4X6KC
54UDNB,X3N7LD
SG59QU,V7K1RC
VQ85UU,P8N1XR
3LM8KI,J7M3WB
I08HW8,C6F1YP
ZBLGL3,M8V4RB
ZEM2VH,N8C2QW
43ZCIY,X8P2KF
A4SQL6,C4V8MK
BEIX4H,X1T9WD
VG2QAJ,Y8L2KM
6TG9WB,N8C2QW
RB7EOY,N6T3QF
ZVW2W6,B4P9HZ
N33LWK,W3T9NP
CR0RKG,P7C9TN
N33LWK,X3N7LD
OPIS9X,H1P6ZQ
7Z9H35,T2W6VN
HANTF5,A7K3QX
5H9Z8O,C4V8MK
7YO6X2,Q5M7TW
760AGH,H6Y1CB
37I1AF,D9Y6TN
I42SRQ,P8N1XR
NJ2IL4,G5P8TX
QYISKE,D9Y6TN
HLHXYZ,K2T8MH
ULLJUJ,L6F5QB
IFVH5T,R4H9LF
KIC7C2,K2T8MH
8S3911,W9R3KC
TMY3UN,W9R3KC
NDJLGW,K2T8MH
8PNZZU,A7K3QX
IF6T2F,H6Y1CB
LD6SFS,A7K3QX
ESFE03,F3M8XW
C3JV1H,P7C9TN
80BBE5,M8V4RB
TZ9U3V,X3N7LD
0QEFFE,F8Q1RL
C73X1I,D4X6KC
TKUMKQ,Y1V7DM
KFQCA5,C4V8MK
KWCQ1C,M8V4RB
94CQHP,W3T9NP
8GEU5P,B4P9HZ
8M1UD4,P8N1XR
8BFHRN,R9T4VN
PYTPAG,X3N7LD
FMIFYG,Y1V7DM
UB4BII,C4V8MK
7JZ3P6,C6F1YP
FDPMI9,M8V4RB
6SV0Z9,X1T9WD
RX7KJP,D4X6KC
0UN1L3,C4V8MK
WTTN9T,X1T9WD
ZJ3KFT,K2T8MH
2O5AIU,Q4N7WD
VV8MNI,K2T8MH
D315ZL,T2W6VN
H6XU6P,W9R3KC
THBPCV,V7K1RC
7K3GSA,Q4N7WD
NBBHXP,N1W8GH
QJL275,P5L7QZ
9MCOM8,G4H6VP
YJHKVO,Y8L2KM
EVFQI1,Q5M7TW
ABCH8O,C6F1YP
HRTZLU,V2H8SN
B5R91E,M2Z8LP
AJ11I5,L3V9RM
6H1OYP,J7M3WB
QT6457,B6K4YH
L476E3,X3N7LD
8VL3KN,K2T8MH
WQM1XM,V7K1RC
98ITYU,Q4N7WD
ZLDRD2,N1W8GH
G5GOAC,D4X6KC
CWK3OC,P7C9TN
XYIQ3W,X1T9WD
CAFKJR,C4V8MK
UWJQJZ,G4H6VP
HTTE9C,C7J5TA
Q8U9E3,N6T3QF
LKYLYZ,V7K1RC
M90UME,B6K4YH
HZ1BNJ,B6K4YH
39LP0R,N6T3QF
RHC6KI,G4H6VP
H9SQ51,N6T3QF
FGEXRF,Q5M7TW
1Y1QJA,G4H6VP
MTN25N,N1W8GH
YIU6AN,T2W6VN
3IHWXK,Q9D4JC
KHG8AN,V2H8SN
61KVS3,A7K3QX
KDPGAZ,C7J5TA
9VH874,Q4N7WD
2GI04V,Y1V7DM
6BAB8V,Q5M7TW
BMDPK3,R4H9LF
U6E1MK,M2Z8LP
G02Q60,P5L7QZ
RUNZ8P,M8V4RB
A4AAFQ,Y1V7DM
CDLOMX,X8P2KF
7FYTA8,G5P8TX
F39VZE,B4P9HZ
864QBE,M2Z8LP
NHZWI5,X8P2KF
ABND7Y,Y8L2KM
ETYNLA,D4X6KC
W88D35,B4P9HZ
IUFXDF,T1K5QW
A5WE5C,H3K7YM
B3JXF9,D9Y6TN
LTTAZ3,P8N1XR
VVOGWB,R4H9LF
152CXH,J2Q5LB
QPN9GM,H3K7YM
VT2ZFL,T6R4PX
W88D35,T6R4PX
8N0IV5,H1P6ZQ
PGG6M9,C7J5TA
V0PHHR,K9F2MD
54BJM6,A7K3QX
BJM7KO,T6R4PX
YCBQW5,R1W7XD
DWJHCS,T2W6VN
TU69OC,B6K4YH
